Interjection Text,Paragraph,Directed at (Party),Party,Interjector Party,Quote,true_label,pred_label
Ja!,"Vielen Dank. – Frau Präsidentin! Liebe Kolleginnen und Kollegen! Sehr geehrter Herr Mayer-Lay, Flächenkonkurrenzen sind keine Neuigkeit. Wir erleben sie überall in diesem Land, in den Städten wie auf dem Land. Dass wir in einer so misslichen Situation sind – Klimakrise, Massenaussterben –, hat natürlich maßgeblich mit unseren Eingriffen und nicht mit der Natur an sich zu tun. Das heißt, wir sind diejenigen, die das durch unsere Eingriffe verursacht haben,",SPD,SPD,GRUENE,False,['cooperative'],['cooperative']
Ja! Richtig!,"Sehr geehrter Herr Präsident! Sehr geehrte Damen und Herren! Liebe Kolleginnen und Kollegen! Frau Weisgerber, das, was wir gerade gehört haben, waren teilweise alternative Fakten oder Dinge, die wir so nicht mitbekommen haben.",SPD,SPD,GRUENE,False,['cooperative'],['cooperative']
Sehr gut!,"Aber es ist auch kein Geheimnis, lieber Herr Buschmann, dass ich mir da mehr vorstellen kann.",GRUENE,GRUENE,GRUENE,False,['cooperative'],['cooperative']
So ist es!,"Arrogant ist es, zwei, drei Tage nach dem Urteil des Europäischen Gerichtshofes mir nichts, dir nichts einen kleinen Quick-and-Dirty-Antrag hier einzubringen,",SPD,SPD,FDP,False,['cooperative'],['cooperative']
Die CDU! Buh!,"Das kann die Bundesregierung nicht alleine machen. Wir haben es heute beim Düngegesetz gesehen. Ich habe übrigens das Angebot gemacht, dass die Stoffstrombilanz wegkann. Das ist ein massiver Entbürokratisierungsvorschlag. Ihre Länder haben leider verhindert, dass wir Entbürokratisierung bekommen.",GRUENE,GRUENE,GRUENE,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Da kann man nur positiv auffallen!,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Eingebettet zwischen AfD und Linke macht es immer ganz besonders viel Freude, hier sprechen zu dürfen.",FDP,FDP,SPD,False,"['confrontational_others', 'cooperative']",['ambiguous']
Ganz genau!,"hinter die Büsche ducken und so tun, als ob Sie damit nichts zu tun hätten.",SPD,SPD,SPD,False,['cooperative'],['cooperative']
Ah!,"Gleichzeitig fordert der Ausschuss das BMF auf, gemeinsam mit dem Bundesministerium für Ernährung und Landwirtschaft zu prüfen, ob und wie gegebenenfalls ein geeignetes Förderprogramm zur Kompensation aufgebaut werden kann.",FDP,FDP,FDP,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Wie modern!,"Mit der Modernisierung des Hochbaustatistikgesetzes sorgen wir für aktuelle Baupläne und verlässliche Daten, um dementsprechend fundierte Entscheidungen treffen zu können. Damit die Zahlen schnell und effizient erfasst werden können, machen wir digitale Meldewege und die Nutzung von Verwaltungsdaten zum Standard. Bauherrinnen und Bauherren müssen ihre Daten nicht mehr mühsam selbst eintippen. Stattdessen nutzen wir bereits vorhandene Daten aus den Bauanträgen und vermeiden unnötige Bürokratie.",GRUENE,GRUENE,GRUENE,False,['cooperative'],"['confrontational_others', 'cooperative']"
Pfui!,"Und sogar da, wo Sie sich festgelegt haben, lagen Sie falsch – richtig falsch. Zwei Wochen nach Kriegsbeginn haben Sie lautstark gefordert, jetzt müsse Deutschland sofort aufhören, Gas aus Russland zu beziehen. Wir sollten den Gashahn abstellen: Das war Ihre Forderung; das war Ihr Rat.",SPD,SPD,GRUENE,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Richtig!,"Wenn man sich die Ergebnisse der Steuerschätzung von heute vergegenwärtigt, dann sieht man, dass wir sehr, sehr viele Unsicherheiten haben: Entwicklung der Energiepreise, Lieferkettenprobleme, deren Auswirkungen auf die Weltmarktpreise und Inflation. Die guten Zahlen von heute werden uns keine Spielräume für neue Ausgabenprojekte geben; denn wir werden uns im Herbst darauf konzentrieren müssen, dass wir die kalte Progression angehen.",FDP,FDP,FDP,False,['cooperative'],['cooperative']
Das wollen die nicht! Die wollen das nicht! Die wollen keinen Frieden!,"Unsere internationale Zusammenarbeit dient auch unseren Sicherheitsinteressen. Denn durch Investitionen in Bildung, Gesundheit und Demokratie investieren wir in Frieden und Sicherheit.",SPD,SPD,GRUENE,False,['confrontational_others'],"['confrontational_others', 'cooperative']"
Das ist komisch!,"und damit – Frau Weiss, Sie haben vollkommen recht – auch fossiles Erdgas ersetzen können. Die Einfuhr von 2 bis 4 Prozent des deutschen Gases könnten wir uns sparen, wenn alle Biogasanlagen flexibel laufen würden. Was ich mich nur frage, ist: Warum bevorzugen Herr Aiwanger und die Bayerische Staatsregierung, in Bayern neue Erdgasquellen anzuzapfen, anstatt die heimischen Landwirtinnen und Landwirte zu stärken?",GRUENE,GRUENE,GRUENE,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Das wird nichts!,Ja.,GRUENE,GRUENE,GRUENE,False,['confrontational_others'],['confrontational_others']
Kann ja Herr Vogt an von der Leyen schreiben!,"und sage: Ich habe das nicht vergessen. Ich habe das versprochen, und das wird bitte schön auch umgesetzt. – Bei der nächsten Kommission werde ich da im Interesse unserer Landwirte genauso nerven.",GRUENE,GRUENE,GRUENE,False,['confrontational_others'],"['confrontational_others', 'cooperative']"
"Komisch, ne?","Nur, in München gibt es gar kein Problem. Wir haben in München vier Wahlkreise, und keiner von diesen Wahlkreisen überschreitet die Höchstgrenze des Gesetzes.",FDP,FDP,SPD,False,"['confrontational_others', 'cooperative']",['cooperative']
Vielen Dank!,"Bund und Länder haben gemeinsam vor mehreren Jahren das Nationale Hochwasserschutzprogramm aufgelegt. Das ist mit 6 Milliarden Euro für einige Jahre geplant, damit Bund und Länder gemeinsam vor Ort unter die Arme greifen können, um vor allem natürliche Überschwemmungsflächen zu schaffen. Wir haben, um das konkrete Beispiel Elbe noch mal anzusprechen, dort mit nur einer einzigen Deichrückverlegung die Möglichkeit geschaffen, dass der Hochwasserscheitel bei Lenzen um knapp 50 Zentimeter abgesenkt werden konnte oder beim letzten Silvesterhochwasser der Hochwasserscheitel bei Lödderitz um 28 Zentimeter abgesenkt werden konnte; das sind enorm viele Zentimeter für eine solche Hochwassersituation. Dafür mehr Möglichkeiten zu schaffen, ist das gemeinsame Bestreben von Bund und Ländern.",GRUENE,GRUENE,GRUENE,False,['cooperative'],['cooperative']
Hört! Hört!,"Deutschland liefert. Mit den Vereinigten Staaten von Amerika und dem Vereinigten Königreich sind wir der größte Waffenlieferant der Ukraine,",SPD,SPD,SPD,False,['cooperative'],"['confrontational_others', 'cooperative']"
So ist das!,"Und um noch eins draufzusetzen, haben Sie sich daran regelrecht berauscht.",GRUENE,GRUENE,SPD,False,['cooperative'],['cooperative']
Im Monat!,Ab wann gehört man eigentlich zu den 5 Prozent der höchsten Einkommen in diesem Land? 11 000 Euro brutto und mehr.,SPD,SPD,SPD,False,['cooperative'],['ambiguous']
Sehr gut!,"Die Tatsache, dass ich mich geirrt habe und meine Prognosen zu schwarzmalerisch gewesen sind, sollte Ihnen, Max Straubinger, jetzt allerdings zu denken geben, von hier aus selbst solche Negativszenarien zu entwerfen.",GRUENE,GRUENE,GRUENE,False,['cooperative'],['cooperative']
Hätten gehabt!,"Diese Kommission ist eingesetzt; diese Kommission arbeitet. Sie hatten gestern die Gelegenheit,",GRUENE,GRUENE,FDP,False,"['confrontational_others', 'cooperative']",['cooperative']
So ist es!,"Diese zukunftsfähigen Lösungen liefern wir als Ampel. Das können Sie an den Ergebnissen des Koalitionsausschusses aus dieser Woche sehen. Wir beschleunigen die Planungs- und Genehmigungsverfahren für erneuerbare Energien,",SPD,SPD,FDP,False,['cooperative'],['cooperative']
Hört! Hört!,"Es kommt noch eines hinzu: Die Turbinengaskraftwerke, die wir haben, sind für die Spitzenlast gedacht, weil sie schnell anfahren; innerhalb weniger Minuten sind sie am Netz, manchmal sogar in unter einer Minute. Atomkraftwerke sind für die Grundlast gedacht. Das heißt, Sie wollen hier ein Spitzenlastkraftwerk durch ein Grundlastkraftwerk ersetzen. Das wird technisch überhaupt nicht funktionieren. Weder bei der Wärme noch beim Strom ist Ihr Ansatz tauglich.",SPD,SPD,GRUENE,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Richtig!,Für meine Fraktion ist klar: Die Lösung gegen Antisemitismus ist nicht der populistische Ruf nach Umwidmung von Geldern.,FDP,FDP,SPD,False,['cooperative'],['cooperative']
So ist es!,"Liebe Frau Schön, das Gute-KiTa-Gesetz ist zu Ende. Das KiTa-Qualitätsgesetz wird ab Januar kommen, und die Länder verhandeln mit dem Bund jetzt, welches Geld sie wofür ausgeben. Die Runde beginnt gerade neu. Und weil sie gerade neu ist, müssen wir uns jetzt alle zusammen unterhaken, um die Megaherausforderungen gemeinsam zu meistern.",SPD,SPD,GRUENE,False,['cooperative'],['cooperative']
Hört! Hört!,"Werte Kolleginnen und Kollegen von der Union, bevor Sie jetzt mit dem Finger auf die Ampel zeigen: Diese Rahmenbedingungen herrschen dort, in Blumberg, seit Jahren.",SPD,SPD,SPD,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Hört! Hört!,"Lieber Herr Grundmann, entweder Sie sind sehr, sehr naiv oder Sie sind im Auftrag der fossilen und der schmutzigen Lobby unterwegs.",GRUENE,GRUENE,GRUENE,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Unmöglich!,"dass sie jetzt neu gebaut wird, und zwar als Doppelbrücke mit zwölf Fahrspuren – auch hier grüßt der Erweiterungsbau – über den Rhein.",GRUENE,GRUENE,GRUENE,False,"['confrontational_others', 'cooperative']",['cooperative']
Das ist ja unglaublich!,"Jetzt will ich Ihnen mal eins sagen, Frau Klöckner: Kollege Lange hat ja listigerweise das ganze Thema „Arbeitsmarkt und Sozialpolitik“ ausgespart, wahrscheinlich nicht ohne Grund. Denn im Jahr 2009 gehörte auch er dem Ausschuss für Arbeit und Soziales an. In jener Legislaturperiode war es die Unionsarbeitsministerin Ursula von der Leyen, die den Fachkräftemangel als die große Herausforderung unserer Gesellschaft bezeichnet hat.",FDP,FDP,FDP,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
So ist es!,"Wir wollen auch erreichen, dass die Verwaltungen in ihrem Handeln schneller werden. Also es soll nicht mehr so sein, wie das heute der Fall ist, dass es einige Länder gibt, wie zum Beispiel Rheinland-Pfalz, in denen, wenn jemand in erster Instanz gegen seinen ablehnenden Asylbescheid klagt, darüber nach viereinhalb Monaten entschieden ist, und dass andere fast 40 Monate dafür brauchen.",SPD,SPD,FDP,False,['cooperative'],['cooperative']
Sehr wichtig!,"Besonders wichtig ist mir, dass wir im neuen Staatsangehörigkeitsrecht auch die Lebensleistung der Gastarbeitergeneration anerkennen.",SPD,SPD,FDP,False,['cooperative'],['cooperative']
So ist es!,"Natürlich haben wir in dieser Debatte auch gemerkt, dass es eben nicht die eine Antwort in der Landwirtschaft gibt, dass man sich plötzlich nicht mehr an eigentlich sicher geglaubte Kompromisse erinnert und dass man sich nur mehr sehr selektiv die Punkte von der ZKL und auch der Borchert-Kommission heraussucht, die man gerne hätte.",SPD,SPD,GRUENE,False,['cooperative'],['cooperative']
"Da weiß ja die eine Hand nicht, was die andere macht!","Aber ich will auf etwas anderes eingehen. Nach der Klausurtagung der Haushälter der Union letzte Woche im Kloster Bonlanden habe ich, ehrlich gesagt, ein Feuerwerk an Einsparvorschlägen aus der Union erwartet. In der „Schwäbischen Zeitung“ hieß es wörtlich: „Haushälter von CDU und CSU vermissen bei der Ampel-Koalition den Willen zum Sparen“. Weiter hieß es: Christian Haase und Florian Oßner werfen der Ampel „zu viel Lust am Geldausgeben“ vor.",SPD,SPD,GRUENE,False,"['confrontational_others', 'cooperative']",['confrontational_others']
Haben Sie sich früher in der Schule auch so oft gemeldet?,"Also, vielleicht lassen Sie mich erst mal kurz zu Ende reden.",CDU/CSU,FDP,GRUENE,False,['confrontational_others'],['confrontational_others']
Hört! Hört!,"Interessanterweise nennt die AfD auch gar keine Detailzahlen zu dem Höfesterben, sondern sagt nur pauschal: „In den vergangenen 20 Jahren hat sich die Zahl der Höfe in Deutschland fast halbiert.“ Fakt ist aber doch: Gerade in den letzten drei Jahren, in denen die Ampel regierte, gab es den geringsten Rückgang an Höfen seit Jahrzehnten.",GRUENE,GRUENE,SPD,False,['cooperative'],"['confrontational_others', 'cooperative']"
"Wir haben aufgehört, mit euch das Land zugrunde zu richten!",Das nennt man übrigens „German Vote“.,SPD,SPD,FDP,False,['confrontational'],['confrontational']
Wie bitte?,"Marcel Gnauf, Zitat aus den Chatprotokollen.",SPD,SPD,GRUENE,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Philipp Amthor!,Zitat: „Wir brauchen eine Willkommenskultur wie in anderen großen Einwanderungsländern.“,GRUENE,GRUENE,GRUENE,False,['cooperative'],"['confrontational_others', 'cooperative']"
Wenn sie mal da ist!,"Die Fraktion rechts außen und eine Gruppe, die, aus meiner Sicht: fälschlicherweise, gerade links außen sitzt,",GRUENE,GRUENE,SPD,False,"['confrontational_others', 'cooperative']",['confrontational']
Mehr Klempner braucht das Land!,"In den letzten Tagen ist ja das deutsche Handwerk an vielen Stellen bemüht worden, und ich muss schon sagen, dass ich ziemlich erstaunt bin, wie abwertend man sich äußern kann über das tolle Handwerk Sanitär/Heizung/Klima – erst heute Morgen noch mal –, tragen diese Handwerker doch mit dazu bei, dass Häuser überhaupt gebaut werden.",SPD,SPD,GRUENE,False,['cooperative'],['ambiguous']
Nachweislich!,– Fast jeder Zehnte!,SPD,SPD,SPD,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Wahnsinn!,"mit dem Ziel, die Demokratiebewegung in Hongkong und deren Akteure zu diskreditieren und die damalige Bundesregierung mit dem Thema – Zitat – „zu nerven“. Herzlichen Glückwunsch! Gute Wahl heute mit dem Redner.",SPD,SPD,FDP,False,"['confrontational_others', 'cooperative']",['cooperative']
Genau so! So ist es! Sehr gut!,"Zur Realität gehört auch, dass ein Großteil – im Grunde die überwiegende Mehrheit – der Bäuerinnen und Bauern, der Landwirtinnen und Landwirte ihre Mitarbeiterinnen und Mitarbeiter gut behandelt und ihnen mehr als den Mindestlohn bezahlt, weil sie auf gute Beschäftigte angewiesen sind,",SPD,SPD,SPD,False,['cooperative'],['cooperative']
Dann muss man denen doch erst mal Wohnungen bauen in Berlin!,"Wir müssen im Bereich Mieterstrom – und ich sage das hier in der Stadt Berlin, die eine Mieterstadt ist – die Mieterinnen und Mieter beteiligen. Auch sie sollen vom preiswerten Photovoltaikstrom profitieren, damit ihre Energiekosten sinken. Deswegen müssen wir beim Mieterstrom noch eine Schippe drauflegen.",SPD,SPD,FDP,False,['confrontational'],['ambiguous']
Was?,"knapp sechs Monate dauern – Klammer auf: FDP-Justizminister; Klammer zu – und in Brandenburg 39 Monate, mit der CDU. Unerhört!",FDP,FDP,FDP,False,"['confrontational_others', 'cooperative']","['confrontational_others', 'cooperative']"
Sehr richtig!,Drittens: mehr Fachkräfte für mehr Wohlstand.,SPD,SPD,FDP,False,['cooperative'],['cooperative']
Genau so ist es!,"Gleichzeitig will ich betonen: Die Blockadeversuche aus Frankreich und Polen waren bedauerlich und nicht hilfreich. Dort wurde fälschlicherweise der Anschein erweckt, dass der Markt dann mit günstigen südamerikanischen Lebensmitteln kontrolliert überflutet würde. Der Kollege Töns hat das ja schon am Beispiel Rindfleisch widerlegt. Machen wir das der Vollständigkeit halber noch am Beispiel Geflügel. Da reden wir über 180 000 Tonnen und 1,4 Prozent der europäischen Produktion. Man kann beim besten Willen nicht behaupten, dass die europäische Geflügelwirtschaft deswegen vor dem Aus stünde.",SPD,SPD,SPD,False,['cooperative'],['cooperative']
Steuern hinterziehen!,"Auf der anderen Seite muss man sich auch fragen: Wer sind denn die Totalverweigerer wirklich? Sind es nicht diejenigen, die hier ganz viel Geld erwirtschaften, aber nicht wirklich hier in Deutschland Steuern zahlen,",SPD,SPD,SPD,False,['ambiguous'],['cooperative']
Richtig! Die ganzen Jahre diskutiert! Wir machen es!,"Wir haben eine Antwort mit dem Programm „Junges Wohnen“: Wir investieren 1,5 Milliarden Euro in „Junges Wohnen“ und endlich auch in Azubiwohnheime.",SPD,SPD,GRUENE,False,"['confrontational_others', 'cooperative']",['cooperative']
Das fließt zurück in die Wirtschaft!,"Das zeigt, dass ihr überhaupt nicht verstanden habt, wozu die Ausgleichsabgabe dient. Sie fließt ja wieder zurück an diejenigen Unternehmerinnen und Unternehmer, die sich rechtskonform verhalten, die gemäß ihrer Beschäftigungspflicht behinderte, schwerbehinderte Menschen beschäftigen und deren Arbeitsplätze entsprechend ausstatten.",GRUENE,GRUENE,GRUENE,False,['cooperative'],"['confrontational_others', 'cooperative']"
